ID Consumidor	Gênero	Estado civil	Pets	Bairro
1389	M	Casado(a)	1	Cajati
1390	F	Solteiro(a)	1	Iguape
1391	M	Solteiro(a)	1	Registro
1392	M	Casado(a)	2	Cajati
1393	M	Solteiro(a)	5	Iguape
1394	M	Casado(a)	1	Registro
1395	M	Solteiro(a)	1	Registro
1396	F	Solteiro(a)	5	Iguape
1397	M	Solteiro(a)	1	Miracatu
1402	F	Casado(a)	4	Iguape
1406	F	Solteiro(a)	2	Iguape
1408	F	Solteiro(a)	5	Registro
1409	M	Casado(a)	1	Miracatu
1410	M	Solteiro(a)	1	Miracatu
1412	M	Casado(a)	2	Miracatu
1414	F	Solteiro(a)	1	Cajati
1415	M	Solteiro(a)	1	Miracatu
1417	F	Solteiro(a)	2	Ilha Comprida
1418	F	Solteiro(a)	4	Ilha Comprida
1419	M	Solteiro(a)	1	Registro
1420	M	Solteiro(a)	2	Iguape
1421	F	Solteiro(a)	4	Miracatu
1423	F	Solteiro(a)	1	Cajati
1424	M	Casado(a)	3	Registro
1425	F	Casado(a)	3	Iguape
1427	M	Solteiro(a)	4	Registro
1428	F	Solteiro(a)	5	Miracatu
1429	F	Solteiro(a)	4	Cajati
1430	M	Solteiro(a)	2	Miracatu
1431	M	Solteiro(a)	1	Registro
1432	M	Solteiro(a)	4	Miracatu
1434	M	Casado(a)	3	Miracatu
1437	F	Solteiro(a)	1	Registro
1438	F	Solteiro(a)	3	Miracatu
1442	F	Casado(a)	3	Miracatu
1443	F	Casado(a)	4	Registro
1444	F	Casado(a)	5	Miracatu
1446	F	Solteiro(a)	3	Miracatu
1447	M	Casado(a)	1	Iguape
1448	F	Casado(a)	3	Registro
1449	F	Solteiro(a)	4	Iguape
1451	M	Casado(a)	3	Miracatu
1455	F	Solteiro(a)	2	Registro
1457	F	Solteiro(a)	2	Miracatu
1460	M	Casado(a)	1	Miracatu
1466	M	Solteiro(a)	1	Cajati
1467	F	Solteiro(a)	3	Cajati
1468	M	Solteiro(a)	2	Cajati
1469	F	Casado(a)	5	Miracatu
1470	M	Casado(a)	4	Cajati
1473	M	Solteiro(a)	1	Cajati
1475	M	Casado(a)	3	Registro
1478	M	Casado(a)	4	Iguape
1480	M	Solteiro(a)	3	Registro
1481	F	Solteiro(a)	2	Cajati
1484	F	Solteiro(a)	4	Registro
1485	F	Casado(a)	1	Cajati
1487	F	Solteiro(a)	1	Registro
1490	M	Casado(a)	4	Cajati
1491	F	Casado(a)	1	Miracatu
1494	F	Casado(a)	4	Ilha Comprida
1495	F	Casado(a)	3	Miracatu
1497	F	Casado(a)	3	Cajati
1498	F	Solteiro(a)	1	Miracatu
1499	F	Solteiro(a)	1	Cajati
1501	F	Casado(a)	2	Registro
1502	F	Solteiro(a)	5	Registro
1503	F	Solteiro(a)	1	Ilha Comprida
1504	F	Solteiro(a)	3	Miracatu
1507	M	Casado(a)	1	Cajati
1508	M	Solteiro(a)	1	Ilha Comprida
1511	M	Casado(a)	3	Miracatu
1512	M	Solteiro(a)	5	Registro
1519	M	Casado(a)	1	Registro
1520	M	Casado(a)	2	Registro
1523	M	Solteiro(a)	1	Iguape
1524	F	Casado(a)	4	Cajati
1528	F	Casado(a)	4	Miracatu
1529	F	Casado(a)	4	Cajati
1531	F	Casado(a)	1	Cajati
1532	F	Casado(a)	4	Cajati
1533	M	Casado(a)	3	Miracatu
1537	F	Solteiro(a)	3	Cajati
1538	M	Solteiro(a)	2	Cajati
1539	M	Casado(a)	2	Registro
1541	M	Casado(a)	4	Cajati
1542	F	Solteiro(a)	3	Iguape
1545	M	Casado(a)	1	Cajati
1547	M	Solteiro(a)	5	Miracatu
1548	F	Solteiro(a)	2	Cajati
1549	M	Solteiro(a)	4	Cajati
1550	F	Solteiro(a)	2	Iguape
1551	F	Casado(a)	4	Miracatu
1553	F	Casado(a)	1	Iguape
1554	M	Casado(a)	3	Iguape
1556	F	Casado(a)	3	Cajati
1559	F	Solteiro(a)	2	Registro
1560	F	Solteiro(a)	1	Iguape
1561	F	Casado(a)	4	Miracatu
1563	F	Casado(a)	4	Registro
1564	M	Casado(a)	4	Miracatu
1565	M	Casado(a)	5	Miracatu
1567	M	Casado(a)	2	Miracatu
1568	M	Casado(a)	1	Registro
1571	F	Solteiro(a)	1	Miracatu
1572	M	Casado(a)	4	Miracatu
1575	M	Casado(a)	2	Cajati
1576	F	Casado(a)	4	Cajati
1577	F	Solteiro(a)	4	Registro
1578	F	Casado(a)	1	Registro
1580	F	Solteiro(a)	4	Cajati
1582	M	Casado(a)	4	Miracatu
1583	F	Casado(a)	1	Cajati
1584	F	Casado(a)	3	Cajati
1586	F	Solteiro(a)	2	Ilha Comprida
1587	M	Casado(a)	2	Miracatu
1588	M	Solteiro(a)	1	Iguape
1589	M	Casado(a)	1	Cajati
1590	F	Casado(a)	1	Iguape
1593	F	Solteiro(a)	2	Registro
1594	M	Casado(a)	2	Miracatu
1596	M	Casado(a)	2	Miracatu
1598	M	Casado(a)	1	Miracatu
1599	F	Solteiro(a)	4	Cajati
1601	M	Solteiro(a)	1	Cajati
1602	F	Solteiro(a)	5	Cajati
1603	F	Casado(a)	3	Ilha Comprida
1605	M	Solteiro(a)	1	Cajati
1606	M	Casado(a)	1	Miracatu
1607	F	Casado(a)	1	Cajati
1610	F	Solteiro(a)	1	Miracatu
1611	M	Solteiro(a)	1	Cajati
1612	M	Casado(a)	3	Miracatu
1614	F	Solteiro(a)	3	Iguape
1615	F	Solteiro(a)	4	Cajati
1616	M	Solteiro(a)	3	Miracatu
1617	M	Casado(a)	4	Miracatu
1620	F	Casado(a)	1	Registro
1622	M	Casado(a)	1	Miracatu
1624	M	Solteiro(a)	4	Miracatu
1625	M	Casado(a)	1	Registro
1626	M	Casado(a)	1	Cajati
1628	M	Casado(a)	5	Cajati
1631	M	Casado(a)	3	Miracatu
1633	M	Solteiro(a)	4	Miracatu
1634	F	Casado(a)	1	Miracatu
1636	F	Solteiro(a)	2	Miracatu
1638	M	Solteiro(a)	1	Miracatu
1639	F	Casado(a)	4	Ilha Comprida
1641	M	Casado(a)	2	Iguape
1642	F	Casado(a)	4	Cajati
1643	F	Casado(a)	1	Miracatu
1646	M	Solteiro(a)	2	Cajati
1647	F	Casado(a)	1	Cajati
1648	F	Casado(a)	3	Miracatu
1650	M	Casado(a)	2	Registro
1654	M	Solteiro(a)	1	Cajati
1655	M	Solteiro(a)	2	Cajati
1656	F	Solteiro(a)	4	Cajati
1658	F	Solteiro(a)	3	Cajati
1659	F	Casado(a)	1	Cajati
1660	F	Solteiro(a)	4	Cajati
1662	F	Solteiro(a)	1	Iguape
1663	F	Casado(a)	2	Registro
1665	F	Solteiro(a)	4	Cajati
1666	F	Solteiro(a)	3	Registro
1669	F	Casado(a)	5	Miracatu
1674	M	Solteiro(a)	1	Registro
1675	M	Solteiro(a)	2	Cajati
1676	M	Casado(a)	3	Miracatu
1681	F	Casado(a)	5	Cajati
1682	F	Solteiro(a)	1	Cajati
1683	M	Casado(a)	3	Registro
1684	M	Casado(a)	3	Cajati
1686	M	Casado(a)	1	Cajati
1690	M	Casado(a)	2	Miracatu
1692	F	Casado(a)	3	Miracatu
1693	M	Casado(a)	3	Miracatu
1696	M	Solteiro(a)	3	Ilha Comprida
1701	F	Solteiro(a)	1	Cajati
1702	M	Solteiro(a)	2	Registro
1706	F	Solteiro(a)	3	Cajati
1718	M	Solteiro(a)	4	Cajati
1719	M	Casado(a)	3	Registro
1720	F	Solteiro(a)	4	Miracatu
1721	M	Casado(a)	4	Cajati
1722	F	Solteiro(a)	3	Registro
1726	F	Solteiro(a)	1	Iguape
1728	F	Casado(a)	4	Ilha Comprida
1729	M	Solteiro(a)	1	Miracatu
1730	F	Casado(a)	1	Miracatu
1731	F	Casado(a)	5	Cajati
1736	F	Solteiro(a)	1	Cajati
1737	M	Casado(a)	5	Miracatu
1738	M	Solteiro(a)	4	Registro
1740	F	Casado(a)	1	Ilha Comprida
1741	M	Casado(a)	4	Miracatu
1742	F	Casado(a)	2	Registro
1743	M	Casado(a)	3	Cajati
1744	M	Casado(a)	3	Cajati
1745	M	Casado(a)	3	Iguape
1747	F	Solteiro(a)	1	Miracatu
1748	F	Solteiro(a)	1	Cajati
1750	F	Solteiro(a)	3	Cajati
1753	F	Casado(a)	3	Registro
1754	F	Solteiro(a)	5	Miracatu
1755	F	Casado(a)	1	Miracatu
1758	F	Solteiro(a)	4	Miracatu
1759	F	Casado(a)	1	Registro
1763	M	Casado(a)	4	Miracatu
1765	M	Solteiro(a)	2	Ilha Comprida
1767	M	Solteiro(a)	1	Registro
1769	F	Solteiro(a)	4	Registro
1770	M	Solteiro(a)	5	Miracatu
1771	M	Casado(a)	4	Ilha Comprida
1773	M	Casado(a)	2	Cajati
1774	F	Solteiro(a)	1	Ilha Comprida
1777	M	Solteiro(a)	3	Registro
1780	F	Solteiro(a)	3	Miracatu
1781	M	Solteiro(a)	1	Registro
1782	F	Casado(a)	1	Iguape
1783	M	Casado(a)	1	Miracatu
1785	F	Solteiro(a)	5	Miracatu
1787	F	Casado(a)	2	Miracatu
1788	F	Casado(a)	5	Iguape
1791	M	Solteiro(a)	1	Cajati
1792	M	Solteiro(a)	4	Registro
1793	F	Solteiro(a)	1	Cajati
1794	F	Solteiro(a)	4	Cajati
1795	M	Solteiro(a)	4	Miracatu
1796	F	Solteiro(a)	2	Ilha Comprida
1798	M	Solteiro(a)	1	Miracatu
1799	M	Solteiro(a)	5	Registro
1802	F	Casado(a)	1	Iguape
1805	F	Solteiro(a)	1	Iguape
1807	F	Casado(a)	1	Cajati
1808	M	Solteiro(a)	4	Miracatu
1810	F	Casado(a)	1	Ilha Comprida
1811	M	Solteiro(a)	4	Miracatu
1812	M	Solteiro(a)	5	Iguape
1813	F	Solteiro(a)	4	Cajati
1814	M	Casado(a)	2	Registro
1815	M	Casado(a)	5	Registro
1820	M	Solteiro(a)	4	Cajati
1821	M	Solteiro(a)	4	Cajati
1822	M	Casado(a)	2	Cajati
1823	M	Solteiro(a)	2	Iguape
1825	M	Casado(a)	5	Iguape
1826	M	Solteiro(a)	1	Registro
1829	M	Solteiro(a)	3	Miracatu
1832	F	Solteiro(a)	4	Iguape
1836	F	Casado(a)	3	Iguape
1838	M	Solteiro(a)	3	Miracatu
1839	F	Casado(a)	3	Miracatu
1841	M	Casado(a)	1	Cajati
1843	M	Casado(a)	2	Iguape
1844	M	Casado(a)	1	Miracatu
1845	F	Solteiro(a)	2	Iguape
1848	M	Solteiro(a)	1	Miracatu
1849	F	Solteiro(a)	1	Cajati
1850	M	Solteiro(a)	1	Miracatu
1852	F	Solteiro(a)	1	Ilha Comprida
1853	F	Solteiro(a)	4	Miracatu
1856	F	Solteiro(a)	1	Miracatu
1861	F	Casado(a)	4	Cajati
1862	F	Solteiro(a)	3	Cajati
1864	M	Solteiro(a)	4	Cajati
1865	F	Solteiro(a)	2	Registro
1866	F	Casado(a)	1	Registro
1869	F	Solteiro(a)	4	Miracatu
1871	F	Casado(a)	1	Miracatu
1872	M	Solteiro(a)	4	Cajati
1874	M	Solteiro(a)	2	Cajati
1877	F	Casado(a)	1	Registro
1882	M	Solteiro(a)	5	Iguape
1883	M	Casado(a)	1	Cajati
1887	M	Casado(a)	5	Miracatu
1890	M	Casado(a)	4	Miracatu
1891	M	Solteiro(a)	1	Registro
1893	M	Solteiro(a)	2	Cajati
1894	F	Solteiro(a)	3	Iguape
1896	F	Casado(a)	3	Ilha Comprida
1897	F	Solteiro(a)	4	Cajati
1898	M	Solteiro(a)	1	Cajati
1899	M	Solteiro(a)	3	Registro
1900	F	Solteiro(a)	3	Registro
1901	M	Casado(a)	2	Cajati
1904	M	Solteiro(a)	2	Ilha Comprida
1906	M	Casado(a)	1	Registro
1910	F	Solteiro(a)	1	Registro
1913	M	Casado(a)	3	Cajati
1915	M	Solteiro(a)	1	Miracatu
1916	M	Solteiro(a)	3	Cajati
1917	M	Casado(a)	1	Iguape
1918	F	Casado(a)	1	Registro
1920	M	Solteiro(a)	2	Registro
1921	F	Casado(a)	4	Cajati
1922	M	Solteiro(a)	2	Cajati
1925	F	Solteiro(a)	4	Ilha Comprida
1926	F	Casado(a)	2	Miracatu
1928	F	Casado(a)	2	Cajati
1929	F	Solteiro(a)	1	Registro
1930	F	Solteiro(a)	4	Registro
1931	M	Casado(a)	1	Cajati
1932	M	Casado(a)	2	Cajati
1934	F	Casado(a)	2	Ilha Comprida
1935	F	Solteiro(a)	4	Registro
1936	M	Solteiro(a)	4	Registro
1938	M	Solteiro(a)	3	Miracatu
1939	F	Casado(a)	5	Registro
1940	F	Casado(a)	1	Cajati
1941	F	Solteiro(a)	5	Cajati
1942	F	Solteiro(a)	2	Miracatu
1946	M	Solteiro(a)	4	Registro
1947	M	Casado(a)	1	Registro
1948	M	Casado(a)	1	Iguape
1950	F	Solteiro(a)	3	Miracatu
1952	F	Casado(a)	1	Iguape
1953	F	Solteiro(a)	1	Registro
1954	F	Casado(a)	3	Cajati
1956	M	Solteiro(a)	1	Cajati
1957	M	Casado(a)	2	Cajati
1958	F	Solteiro(a)	4	Iguape
1959	M	Solteiro(a)	1	Cajati
1961	F	Casado(a)	5	Ilha Comprida
1962	M	Solteiro(a)	1	Miracatu
1965	F	Casado(a)	3	Cajati
1966	F	Solteiro(a)	5	Registro
1972	F	Solteiro(a)	2	Miracatu
1973	M	Casado(a)	2	Cajati
1974	F	Casado(a)	1	Ilha Comprida
1975	M	Casado(a)	2	Registro
1976	F	Solteiro(a)	4	Registro
1977	M	Casado(a)	4	Iguape
1978	F	Solteiro(a)	3	Cajati
1979	M	Solteiro(a)	5	Miracatu
1980	F	Casado(a)	4	Ilha Comprida
1983	M	Casado(a)	5	Cajati
1984	F	Casado(a)	1	Miracatu
1985	M	Casado(a)	2	Ilha Comprida
1987	F	Casado(a)	1	Cajati
1990	F	Solteiro(a)	2	Registro
1991	F	Solteiro(a)	1	Cajati
1995	F	Solteiro(a)	5	Cajati
1996	F	Casado(a)	1	Cajati
1999	M	Casado(a)	2	Miracatu
2001	F	Casado(a)	4	Cajati
2002	M	Solteiro(a)	3	Cajati
2011	M	Casado(a)	3	Iguape
2015	F	Solteiro(a)	2	Iguape
2019	M	Solteiro(a)	4	Miracatu
2022	M	Solteiro(a)	3	Ilha Comprida
2023	F	Casado(a)	1	Miracatu
2024	F	Casado(a)	2	Miracatu
2029	M	Casado(a)	1	Registro
2032	F	Casado(a)	3	Iguape
2034	F	Casado(a)	5	Miracatu
2035	F	Casado(a)	5	Cajati
2039	F	Solteiro(a)	1	Miracatu
2041	F	Solteiro(a)	1	Cajati
2043	M	Casado(a)	4	Miracatu
2044	M	Solteiro(a)	1	Cajati
2047	F	Casado(a)	3	Miracatu
2048	M	Solteiro(a)	3	Iguape
2050	F	Casado(a)	3	Miracatu
2051	M	Casado(a)	3	Registro
2052	F	Solteiro(a)	1	Cajati
2053	M	Solteiro(a)	5	Miracatu
2054	M	Solteiro(a)	1	Cajati
2057	F	Solteiro(a)	2	Iguape
2059	F	Casado(a)	1	Cajati
2060	M	Solteiro(a)	1	Ilha Comprida
2061	M	Casado(a)	3	Miracatu
2063	M	Casado(a)	2	Iguape
2065	M	Casado(a)	2	Cajati
2066	F	Casado(a)	5	Registro
2067	F	Solteiro(a)	3	Cajati
2068	F	Casado(a)	3	Cajati
2070	F	Casado(a)	4	Iguape
2071	F	Solteiro(a)	2	Miracatu
2075	F	Solteiro(a)	1	Cajati
2076	F	Solteiro(a)	3	Cajati
2077	M	Casado(a)	4	Iguape
2078	M	Casado(a)	1	Miracatu
2082	M	Solteiro(a)	5	Iguape
2084	F	Casado(a)	1	Cajati
2086	M	Casado(a)	1	Cajati
2088	M	Casado(a)	1	Cajati
2090	F	Solteiro(a)	2	Cajati
2094	F	Casado(a)	2	Iguape
2095	M	Casado(a)	1	Ilha Comprida
2096	F	Casado(a)	1	Miracatu
2099	M	Casado(a)	1	Registro
2106	M	Solteiro(a)	5	Cajati
2107	F	Solteiro(a)	2	Registro
2108	F	Casado(a)	5	Ilha Comprida
2110	F	Solteiro(a)	3	Miracatu
2111	M	Solteiro(a)	2	Cajati
2112	M	Casado(a)	2	Cajati
2114	F	Solteiro(a)	3	Registro
2115	M	Casado(a)	1	Registro
2118	F	Solteiro(a)	4	Registro
2123	M	Casado(a)	1	Registro
2124	M	Solteiro(a)	3	Registro
2127	F	Casado(a)	4	Cajati
2128	M	Solteiro(a)	3	Registro
2130	M	Casado(a)	4	Registro
2132	M	Casado(a)	3	Cajati
2134	F	Casado(a)	4	Miracatu
2135	F	Casado(a)	3	Ilha Comprida
2139	F	Casado(a)	4	Registro
2141	M	Solteiro(a)	1	Registro
2143	M	Solteiro(a)	3	Cajati
2144	M	Casado(a)	4	Miracatu
2147	M	Solteiro(a)	1	Cajati
2150	F	Solteiro(a)	4	Cajati
2151	M	Casado(a)	2	Cajati
2153	F	Casado(a)	4	Miracatu
2156	F	Casado(a)	3	Registro
2158	M	Casado(a)	3	Miracatu
2162	M	Casado(a)	1	Iguape
2163	M	Solteiro(a)	1	Registro
2168	F	Casado(a)	3	Miracatu
2169	M	Casado(a)	3	Iguape
2171	M	Solteiro(a)	1	Iguape
2175	F	Casado(a)	5	Iguape
2176	F	Casado(a)	5	Registro
2177	M	Casado(a)	1	Cajati
2178	M	Casado(a)	1	Cajati
2181	M	Solteiro(a)	5	Iguape
2182	M	Solteiro(a)	3	Cajati
2183	F	Casado(a)	4	Cajati
2185	F	Casado(a)	2	Ilha Comprida
2187	M	Casado(a)	1	Cajati
2188	M	Casado(a)	2	Cajati
2191	F	Casado(a)	5	Registro
2193	M	Casado(a)	3	Cajati
2194	M	Casado(a)	2	Cajati
2198	F	Solteiro(a)	3	Cajati
2200	M	Solteiro(a)	1	Registro
2201	F	Casado(a)	2	Miracatu
2204	M	Solteiro(a)	5	Miracatu
2206	F	Solteiro(a)	2	Registro
2208	F	Casado(a)	5	Cajati
2211	F	Solteiro(a)	5	Cajati
2215	F	Solteiro(a)	1	Miracatu
2217	F	Solteiro(a)	4	Cajati
2218	M	Solteiro(a)	4	Cajati
2219	M	Casado(a)	3	Registro
2220	F	Casado(a)	2	Miracatu
2221	M	Solteiro(a)	1	Miracatu
2222	M	Casado(a)	2	Registro
2224	F	Casado(a)	3	Miracatu
2227	M	Solteiro(a)	2	Ilha Comprida
2228	F	Solteiro(a)	2	Cajati
2229	M	Solteiro(a)	4	Iguape
2232	M	Solteiro(a)	2	Registro
2234	M	Solteiro(a)	1	Cajati
2237	F	Solteiro(a)	4	Registro
2239	M	Casado(a)	2	Registro
2242	M	Solteiro(a)	4	Cajati
2244	F	Solteiro(a)	5	Cajati
2245	M	Casado(a)	4	Miracatu
2246	M	Solteiro(a)	3	Cajati
2248	F	Casado(a)	1	Cajati
2251	M	Casado(a)	1	Cajati
2252	F	Solteiro(a)	1	Cajati
2254	M	Solteiro(a)	1	Cajati
2255	M	Solteiro(a)	3	Miracatu
2257	M	Solteiro(a)	2	Registro
2258	F	Casado(a)	1	Miracatu
2259	M	Casado(a)	3	Cajati
2260	M	Casado(a)	4	Miracatu
2263	M	Solteiro(a)	1	Miracatu
2269	M	Solteiro(a)	1	Miracatu
2270	M	Solteiro(a)	3	Miracatu
2271	M	Solteiro(a)	4	Cajati
2272	M	Solteiro(a)	1	Cajati
2273	F	Solteiro(a)	1	Iguape
2278	M	Casado(a)	2	Cajati
2279	F	Solteiro(a)	1	Cajati
2280	F	Solteiro(a)	2	Cajati
2282	M	Casado(a)	5	Registro
2286	M	Solteiro(a)	3	Registro
2293	F	Solteiro(a)	3	Cajati
2294	M	Solteiro(a)	2	Miracatu
2295	M	Casado(a)	4	Cajati
2296	F	Solteiro(a)	4	Registro
2298	F	Solteiro(a)	4	Miracatu
2300	F	Solteiro(a)	5	Registro
2302	M	Solteiro(a)	3	Cajati
2304	M	Solteiro(a)	1	Cajati
2309	M	Solteiro(a)	4	Iguape
2310	F	Casado(a)	4	Miracatu
2311	M	Casado(a)	5	Cajati
2313	F	Casado(a)	3	Miracatu
2314	F	Solteiro(a)	1	Cajati
2316	M	Casado(a)	4	Registro
2318	M	Casado(a)	5	Cajati
2320	F	Casado(a)	1	Ilha Comprida
2323	M	Solteiro(a)	3	Registro
2324	M	Solteiro(a)	4	Registro
2327	F	Casado(a)	4	Cajati
2329	M	Casado(a)	2	Iguape
2330	M	Casado(a)	4	Registro
2331	F	Solteiro(a)	4	Miracatu
2334	M	Solteiro(a)	2	Iguape
2335	M	Solteiro(a)	2	Cajati
2337	M	Casado(a)	5	Registro
2338	M	Solteiro(a)	1	Cajati
2341	M	Casado(a)	5	Iguape
2343	F	Solteiro(a)	4	Cajati
2344	M	Solteiro(a)	1	Cajati
2352	F	Casado(a)	3	Miracatu
2354	F	Solteiro(a)	2	Registro
2355	M	Casado(a)	2	Miracatu
2359	M	Casado(a)	2	Miracatu
2361	M	Solteiro(a)	3	Miracatu
2362	F	Casado(a)	3	Cajati
2366	F	Casado(a)	4	Registro
2368	F	Solteiro(a)	1	Miracatu
2371	M	Solteiro(a)	1	Miracatu
2373	F	Casado(a)	4	Cajati
2374	F	Solteiro(a)	3	Cajati
2376	M	Solteiro(a)	2	Miracatu
2377	M	Casado(a)	1	Cajati
2378	F	Casado(a)	4	Miracatu
2379	F	Casado(a)	5	Ilha Comprida
2381	M	Casado(a)	3	Registro
2384	F	Casado(a)	5	Miracatu
2385	F	Solteiro(a)	1	Registro
2388	F	Solteiro(a)	3	Iguape
2389	M	Casado(a)	2	Cajati
2390	F	Casado(a)	3	Cajati
2391	F	Casado(a)	3	Registro
2393	F	Casado(a)	3	Registro
2394	F	Solteiro(a)	2	Registro
2396	F	Solteiro(a)	1	Registro
2397	F	Solteiro(a)	2	Miracatu
2398	F	Solteiro(a)	4	Cajati
2400	F	Casado(a)	3	Registro
2402	F	Solteiro(a)	1	Registro
2404	F	Casado(a)	2	Registro
2405	F	Solteiro(a)	4	Miracatu
2408	M	Casado(a)	1	Ilha Comprida
2412	M	Solteiro(a)	5	Cajati
2414	F	Solteiro(a)	5	Ilha Comprida
2420	F	Casado(a)	1	Cajati
2421	F	Casado(a)	1	Registro
2422	F	Solteiro(a)	1	Cajati
2423	M	Casado(a)	2	Registro
2426	M	Solteiro(a)	2	Cajati
2428	M	Solteiro(a)	3	Miracatu
2429	M	Solteiro(a)	1	Cajati
2431	F	Solteiro(a)	4	Miracatu
2432	M	Casado(a)	4	Registro
2433	M	Casado(a)	1	Iguape
2434	F	Solteiro(a)	5	Iguape
2435	F	Casado(a)	5	Cajati
2437	F	Casado(a)	3	Miracatu
2438	F	Casado(a)	1	Cajati
2439	F	Solteiro(a)	2	Iguape
2441	M	Casado(a)	5	Cajati
2443	F	Solteiro(a)	4	Cajati
2444	F	Solteiro(a)	1	Cajati
2445	M	Casado(a)	2	Registro
2446	M	Solteiro(a)	1	Iguape
2447	M	Solteiro(a)	3	Cajati
2448	F	Solteiro(a)	1	Miracatu
2449	M	Solteiro(a)	1	Registro
2450	F	Casado(a)	1	Iguape
2451	M	Solteiro(a)	2	Registro
2452	F	Solteiro(a)	1	Registro
2457	F	Solteiro(a)	2	Registro
2458	M	Solteiro(a)	4	Cajati
2459	F	Solteiro(a)	4	Cajati
2460	M	Solteiro(a)	5	Miracatu
2462	F	Casado(a)	3	Registro
2463	M	Casado(a)	4	Registro
2464	F	Solteiro(a)	1	Registro
2467	F	Casado(a)	4	Iguape
2468	F	Solteiro(a)	4	Cajati
2471	M	Solteiro(a)	2	Cajati
2472	M	Casado(a)	4	Registro
2475	F	Solteiro(a)	5	Registro
2476	F	Solteiro(a)	4	Iguape
2478	F	Solteiro(a)	4	Miracatu
2479	M	Solteiro(a)	4	Cajati
2480	M	Casado(a)	1	Registro
2481	F	Solteiro(a)	3	Iguape
2482	F	Casado(a)	4	Cajati
2483	F	Solteiro(a)	4	Miracatu
2489	M	Casado(a)	4	Iguape
2491	M	Casado(a)	5	Registro
2492	M	Solteiro(a)	4	Registro
2493	F	Solteiro(a)	1	Cajati
2494	F	Casado(a)	1	Registro
2496	M	Solteiro(a)	2	Miracatu
2500	F	Casado(a)	1	Registro
2501	F	Solteiro(a)	2	Ilha Comprida
2502	F	Casado(a)	1	Miracatu
2506	M	Casado(a)	3	Cajati
2507	F	Solteiro(a)	4	Miracatu
2510	M	Solteiro(a)	1	Miracatu
2511	M	Casado(a)	2	Cajati
2512	F	Casado(a)	2	Miracatu
2513	M	Solteiro(a)	2	Miracatu
2516	M	Casado(a)	5	Registro
2518	M	Solteiro(a)	1	Ilha Comprida
2519	M	Casado(a)	1	Iguape
2523	M	Solteiro(a)	3	Registro
2524	F	Solteiro(a)	3	Cajati
2525	M	Solteiro(a)	1	Cajati
2526	F	Solteiro(a)	3	Miracatu
2527	M	Casado(a)	4	Registro
2528	M	Solteiro(a)	1	Miracatu
2530	F	Casado(a)	3	Cajati
2531	F	Solteiro(a)	3	Ilha Comprida
2532	F	Solteiro(a)	4	Iguape
2533	M	Casado(a)	1	Registro
2535	M	Casado(a)	2	Miracatu
2542	M	Casado(a)	4	Cajati
2544	F	Casado(a)	4	Ilha Comprida
2547	F	Casado(a)	3	Iguape
2548	M	Solteiro(a)	1	Cajati
2549	M	Solteiro(a)	3	Registro
2550	M	Casado(a)	3	Miracatu
2551	F	Casado(a)	4	Iguape
2553	M	Casado(a)	2	Miracatu
2554	F	Solteiro(a)	1	Cajati
2555	M	Casado(a)	4	Cajati
2556	M	Casado(a)	2	Miracatu
2557	F	Solteiro(a)	1	Registro
2559	F	Casado(a)	3	Cajati
2563	M	Solteiro(a)	2	Cajati
2564	M	Casado(a)	4	Registro
2566	F	Casado(a)	3	Cajati
2568	M	Casado(a)	2	Miracatu
2570	M	Casado(a)	2	Miracatu
2571	F	Casado(a)	2	Registro
2572	M	Solteiro(a)	5	Cajati
2575	M	Casado(a)	1	Registro
2577	F	Solteiro(a)	1	Ilha Comprida
2581	M	Casado(a)	1	Cajati
2582	F	Casado(a)	4	Registro
2584	F	Casado(a)	1	Miracatu
2586	F	Solteiro(a)	1	Cajati
2587	F	Casado(a)	1	Miracatu
2588	M	Casado(a)	3	Iguape
2589	M	Casado(a)	4	Registro
2591	F	Solteiro(a)	1	Registro
2592	M	Solteiro(a)	1	Cajati
2594	M	Casado(a)	3	Cajati
2596	M	Casado(a)	4	Cajati
2599	M	Casado(a)	2	Cajati
2600	F	Casado(a)	4	Cajati
2601	F	Casado(a)	4	Cajati
2605	F	Solteiro(a)	2	Miracatu
2612	M	Casado(a)	1	Miracatu
2613	F	Casado(a)	2	Miracatu
2614	M	Casado(a)	3	Cajati
2618	F	Casado(a)	5	Registro
2619	F	Solteiro(a)	2	Cajati
2621	F	Casado(a)	4	Registro
2622	F	Solteiro(a)	4	Iguape
2623	M	Casado(a)	2	Miracatu
2625	F	Solteiro(a)	3	Cajati
2627	M	Solteiro(a)	1	Cajati
2628	M	Solteiro(a)	3	Registro
2629	F	Casado(a)	4	Cajati
2632	M	Solteiro(a)	3	Cajati
2634	F	Casado(a)	5	Iguape
2636	F	Solteiro(a)	2	Cajati
2638	F	Casado(a)	3	Cajati
2641	F	Casado(a)	1	Iguape
2646	F	Casado(a)	2	Iguape
2647	M	Solteiro(a)	2	Registro
2648	M	Casado(a)	1	Miracatu
2649	F	Casado(a)	3	Iguape
2651	F	Casado(a)	5	Registro
2652	F	Solteiro(a)	1	Registro
2654	F	Casado(a)	3	Cajati
2656	F	Casado(a)	2	Cajati
2657	F	Casado(a)	2	Registro
2658	M	Casado(a)	4	Cajati
2660	M	Solteiro(a)	5	Ilha Comprida
2662	F	Solteiro(a)	4	Miracatu
2663	M	Casado(a)	1	Miracatu
2664	F	Solteiro(a)	3	Cajati
